file_name,label,x,y,width,height
000000401862.jpg,person,388.31,231.91,70.12,228.67
000000401862.jpg,person,283.78,233.24,27.6,80.45
000000401862.jpg,person,312.24,221.53,39.14,182.89
000000401862.jpg,person,438.39,226.8,43.39,215.72
000000401862.jpg,person,450.88,139.15,189.12,340.85
000000401862.jpg,person,264.06,222.06,20.32,29.82
000000401862.jpg,truck,380.69,139.9,160.26,100.98
000000366199.jpg,cat,237.01,171.76,177.52,80.6
000000366199.jpg,bed,0.96,221.11,637.63,191.48
000000155291.jpg,cat,34.89,81.45,560.16,269.05
000000267169.jpg,bottle,436.25,88.99,130.14,141.14
000000267169.jpg,person,234.87,1.94,124.22,167.9
000000267169.jpg,elephant,0.96,85.36,460.63,336.83
000000267169.jpg,elephant,372.34,239.75,216.47,188.02
000000267169.jpg,person,483.78,153.89,154.85,129.84
000000566282.jpg,tie,377.77,59.9,43.1,74.27
000000566282.jpg,sports ball,99.42,321.98,52.91,53.63
000000566282.jpg,car,291.07,167.89,204.04,71.99
000000566282.jpg,person,44.79,34.4,159.16,340.23
000000566282.jpg,person,353.24,1.8,124.45,343.67
000000566282.jpg,person,589.45,185.65,14.35,39.41
000000566282.jpg,person,575.47,188.87,11.82,36.29
000000566282.jpg,person,514.7,194.03,5.67,20.77
000000566282.jpg,person,562.12,183.92,16.26,41.74
000000566282.jpg,person,508.96,195.56,6.08,19.55
000000455872.jpg,boat,3.37,166.01,92.7,52.25
000000455872.jpg,boat,14.86,190.03,140.76,66.99
000000146363.jpg,umbrella,218.26,84.27,255.34,145.79
000000146363.jpg,chair,212.63,220.0,204.59,92.81
000000146363.jpg,chair,104.46,311.22,118.0,63.78
000000067534.jpg,tie,94.0,101.47,166.79,532.59
000000067534.jpg,person,2.88,0.0,292.62,640.0
000000067534.jpg,chair,269.21,357.66,36.79,143.12
000000408120.jpg,umbrella,259.36,85.63,61.65,56.3
000000408120.jpg,car,268.27,74.19,68.79,28.62
000000408120.jpg,car,345.02,75.47,45.44,25.41
000000408120.jpg,car,242.71,68.79,14.01,23.44
000000408120.jpg,person,285.45,104.75,32.68,102.91
000000250619.jpg,umbrella,203.21,106.68,286.44,236.72
000000250619.jpg,person,263.82,298.86,190.24,67.43
000000250619.jpg,handbag,218.92,306.8,32.9,33.61
000000250619.jpg,handbag,244.41,313.65,20.83,13.98
000000250619.jpg,backpack,179.88,304.97,71.08,36.19
000000250619.jpg,backpack,238.97,287.37,78.57,39.47
000000250619.jpg,handbag,179.71,306.24,43.05,38.58
000000132796.jpg,chair,47.65,231.68,103.88,109.59
000000132796.jpg,person,290.82,68.16,112.46,331.71
000000132796.jpg,person,401.11,61.33,147.42,184.76
000000132796.jpg,person,0.0,145.65,147.24,184.65
000000132796.jpg,bench,408.4,139.8,172.32,134.02
000000132796.jpg,bench,37.33,229.75,122.54,110.09
000000132796.jpg,elephant,146.47,186.38,493.53,233.58
000000132796.jpg,elephant,1.91,322.32,165.62,97.64
000000132796.jpg,backpack,439.6,104.78,68.07,70.78
000000047585.jpg,umbrella,19.96,8.99,347.39,234.2
000000047585.jpg,person,53.44,179.13,194.55,424.18
000000047585.jpg,person,179.37,123.12,182.24,480.72
000000047585.jpg,person,356.22,190.14,67.78,233.87
000000047585.jpg,person,399.3,202.3,24.7,28.93
000000047585.jpg,person,347.2,188.85,34.94,221.29
000000047585.jpg,tie,240.69,204.83,32.13,130.96
000000011699.jpg,person,187.39,99.46,245.04,533.33
000000011699.jpg,person,60.54,82.88,162.88,335.86
000000011699.jpg,person,5.44,240.5,51.94,67.85
000000011699.jpg,handbag,257.44,218.61,109.3,264.63
000000011699.jpg,suitcase,1.44,399.82,277.57,232.99
000000011699.jpg,handbag,8.63,172.58,119.37,231.55
000000198489.jpg,potted plant,64.57,58.83,104.76,169.33
000000198489.jpg,car,190.34,39.31,237.66,110.35
000000198489.jpg,person,104.6,92.22,172.05,339.95
000000198489.jpg,umbrella,0.0,415.2,313.53,178.34
000000009448.jpg,umbrella,1.44,1.0,547.95,391.19
000000009448.jpg,person,128.0,101.4,254.34,530.29
000000030494.jpg,dog,106.67,29.09,179.39,192.97
000000030494.jpg,frisbee,263.45,186.49,51.52,12.88
000000367082.jpg,dog,100.82,74.68,375.79,346.1
000000367082.jpg,chair,17.2,44.09,437.0,450.53
000000367082.jpg,couch,6.52,222.08,445.17,277.92
000000096960.jpg,bear,24.71,117.08,410.32,300.77
000000309938.jpg,dog,100.85,110.55,338.42,231.75
000000309938.jpg,book,1.28,230.85,281.07,140.7
000000309938.jpg,book,394.77,148.37,142.87,109.7
000000309938.jpg,book,437.19,230.64,104.8,32.16
000000309938.jpg,book,438.75,231.94,171.18,72.64
000000309938.jpg,book,521.01,125.38,118.99,98.98
000000309938.jpg,book,537.8,217.01,102.2,31.15
000000283412.jpg,dog,1.73,2.44,439.07,415.69
000000283412.jpg,cup,0.0,283.84,133.7,143.16
000000283412.jpg,bed,427.0,99.82,210.73,163.03
000000320632.jpg,zebra,4.32,111.89,635.68,363.25
000000320632.jpg,zebra,0.0,56.25,550.73,423.75
000000320632.jpg,zebra,520.9,139.91,93.63,122.69
000000320632.jpg,zebra,240.54,46.28,171.81,188.99
000000320632.jpg,zebra,144.11,92.91,136.52,85.6
000000320632.jpg,zebra,0.0,111.36,105.95,108.52
000000221693.jpg,dog,73.15,17.21,452.68,403.63
000000221693.jpg,frisbee,441.32,248.01,156.99,137.85
000000082986.jpg,person,358.13,90.12,75.7,117.77
000000082986.jpg,person,589.9,65.1,50.1,177.44
000000082986.jpg,frisbee,415.16,48.39,29.64,8.42
000000082986.jpg,handbag,159.52,80.09,47.83,100.3
000000082986.jpg,person,456.45,76.27,87.15,162.54
000000025139.jpg,zebra,0.0,2.29,341.63,326.37
000000025139.jpg,zebra,313.73,28.52,144.86,219.92
000000252216.jpg,horse,276.86,36.02,258.33,411.69
000000348488.jpg,horse,36.13,104.09,334.45,280.77
000000348488.jpg,horse,263.79,83.28,156.21,304.13
000000348488.jpg,horse,184.45,88.45,369.98,373.21
000000348488.jpg,horse,443.49,97.82,142.82,195.44
000000348488.jpg,vase,4.31,0.0,605.13,463.82
000000406570.jpg,orange,220.51,1.34,206.49,123.46
000000406570.jpg,orange,156.41,29.12,37.63,31.42
000000406570.jpg,apple,0.66,227.85,426.34,412.15
000000406570.jpg,orange,2.56,155.33,44.33,61.72
000000406570.jpg,orange,81.53,142.63,53.86,51.81
000000406570.jpg,orange,33.45,200.21,51.23,34.15
000000406570.jpg,orange,1.66,94.39,156.8,167.58
000000470952.jpg,person,106.67,32.86,210.45,556.4
000000470952.jpg,person,252.25,37.48,128.29,361.8
000000470952.jpg,person,359.55,86.29,46.02,191.28
000000470952.jpg,person,112.65,111.13,20.24,56.51
000000470952.jpg,person,24.22,108.5,22.95,72.11
000000470952.jpg,skis,194.57,492.06,160.81,147.94
000000470952.jpg,skis,265.37,357.79,132.65,67.6
000000470952.jpg,person,0.0,107.34,27.12,75.08
000000470952.jpg,person,375.5,75.07,52.5,245.76
000000470952.jpg,person,363.64,88.97,34.92,41.05
000000470952.jpg,skis,346.37,311.37,81.63,8.3
000000470952.jpg,skis,116.44,358.45,50.13,26.73
000000050149.jpg,banana,118.63,103.91,14.96,28.36
000000050149.jpg,banana,92.73,36.1,90.73,158.68
000000050149.jpg,banana,177.44,40.56,82.8,158.85
000000050149.jpg,banana,269.59,121.42,14.55,34.86
000000050149.jpg,banana,367.27,103.83,10.85,18.53
000000050149.jpg,banana,293.96,159.82,75.02,97.83
000000050149.jpg,banana,440.75,202.29,10.57,19.26
000000050149.jpg,banana,402.61,58.38,73.93,119.69
000000050149.jpg,banana,130.88,185.41,95.62,167.7
000000050149.jpg,banana,417.44,170.8,82.56,124.28
000000050149.jpg,banana,72.6,205.02,42.27,54.38
000000050149.jpg,banana,35.96,39.77,70.99,162.66
000000050149.jpg,bowl,409.21,337.18,89.62,27.26
000000050149.jpg,banana,294.39,55.46,21.06,20.58
000000050149.jpg,banana,10,41,403,152
000000506279.jpg,dining table,11.56,79.1,628.44,551.87
000000506279.jpg,wine glass,282.06,90.34,143.17,403.76
000000271471.jpg,person,329.68,1.45,295.93,178.33
000000271471.jpg,banana,141.38,152.77,250.07,115.41
000000271471.jpg,banana,167.35,192.36,238.53,106.76
000000271471.jpg,banana,195.31,218.79,251.89,127.17
000000271471.jpg,banana,107.46,259.76,126.14,66.22
000000271471.jpg,banana,92.88,224.15,57.45,80.43
000000271471.jpg,person,102.18,1.45,387.51,243.88
000000172935.jpg,person,154.87,95.21,77.99,87.14
000000172935.jpg,skis,169.82,150.37,98.94,57.86
000000172935.jpg,person,300.2,253.57,74.43,100.61
000000172935.jpg,boat,19.74,262.21,92.4,20.65
000000172935.jpg,boat,124.93,262.44,132.12,26.06
000000447465.jpg,person,266.13,4.79,184.76,407.81
000000447465.jpg,person,82.7,64.19,120.2,332.72
000000447465.jpg,snowboard,12.39,165.92,207.76,132.47
000000447465.jpg,skis,330.29,388.13,124.57,31.64
000000397351.jpg,car,251.6,6.76,388.4,247.79
000000397351.jpg,car,0.0,78.56,375.26,101.48
000000397351.jpg,carrot,79.54,142.11,38.77,124.77
000000397351.jpg,carrot,86.26,274.1,68.64,16.87
000000397351.jpg,carrot,0.06,305.82,85.68,16.92
000000397351.jpg,carrot,0.0,249.78,321.17,170.59
000000397351.jpg,carrot,248.33,247.81,56.43,32.25
000000397351.jpg,carrot,540.08,303.6,15.63,19.39
000000397351.jpg,carrot,586.25,345.84,18.7,18.47
000000397351.jpg,carrot,582.82,280.38,20.15,22.33
000000397351.jpg,person,506.24,88.25,29.39,61.74
000000397351.jpg,person,40.91,41.22,260.62,236.9
000000033104.jpg,person,23.7,27.5,189.62,435.67
000000033104.jpg,person,148.31,35.96,232.59,439.32
000000033104.jpg,person,289.24,21.3,107.62,160.31
000000033104.jpg,person,361.8,0.0,66.2,97.75
000000033104.jpg,bench,270.79,0.0,94.38,57.12
000000033104.jpg,skis,215.9,415.03,91.43,27.43
000000033104.jpg,skis,6.55,249.68,71.26,29.44
000000033104.jpg,person,396.63,28.34,31.37,265.27
000000033104.jpg,person,0.0,15.36,51.59,239.94
000000161781.jpg,person,260.63,20.33,205.63,343.12
000000161781.jpg,skis,144.31,335.28,357.95,47.06
000000288762.jpg,fork,249.27,27.4,390.73,147.08
000000288762.jpg,carrot,231.43,120.97,99.24,98.37
000000288762.jpg,carrot,411.92,158.17,30.27,70.01
000000288762.jpg,carrot,426.47,181.28,67.11,82.34
000000288762.jpg,carrot,356.27,301.79,70.6,24.0
000000288762.jpg,carrot,440.32,162.08,27.52,23.93
000000288762.jpg,carrot,450.84,142.08,40.89,38.36
000000288762.jpg,carrot,178.44,294.33,45.51,12.54
000000288762.jpg,carrot,295.81,122.64,92.32,61.87
000000288762.jpg,carrot,220.66,245.14,120.63,44.72
000000288762.jpg,dining table,1.11,0.0,638.6,419.47
000000288762.jpg,carrot,308.24,17.43,58.28,77.54
000000288762.jpg,carrot,251.17,84.71,25.02,29.1
000000288762.jpg,carrot,214.32,197.43,59.16,64.8
000000288762.jpg,carrot,214.57,319.64,70.06,25.02
000000313783.jpg,fork,362.36,3.37,137.64,206.46
000000313783.jpg,carrot,26.01,100.74,59.73,54.76
000000313783.jpg,carrot,1.05,145.5,48.28,75.49
000000313783.jpg,carrot,6.19,81.81,54.84,34.49
000000313783.jpg,carrot,0.84,26.47,65.29,125.91
000000313783.jpg,carrot,80.28,80.99,63.1,65.07
000000313783.jpg,carrot,37.94,135.88,62.65,49.41
000000466256.jpg,dining table,0.96,0.48,639.04,419.26
000000466256.jpg,fork,110.79,129.89,246.4,290.33
000000466256.jpg,carrot,314.78,58.32,169.75,37.87
000000466256.jpg,carrot,334.63,92.57,65.75,44.94
000000466256.jpg,carrot,381.89,90.6,57.08,93.84
000000466256.jpg,carrot,186.4,101.93,89.81,10.76
000000466256.jpg,carrot,236.97,72.47,25.64,29.57
000000466256.jpg,carrot,382.48,66.15,46.56,16.63
000000466256.jpg,carrot,373.82,23.31,51.09,13.01
000000466256.jpg,carrot,265.47,31.44,11.76,13.21
000000466256.jpg,carrot,265.45,43.49,27.81,25.73
000000466256.jpg,carrot,431.89,60.44,8.18,22.08
000000024567.jpg,chair,351.71,306.31,126.85,281.08
000000024567.jpg,person,0.0,0.0,420.94,476.92
000000024567.jpg,hot dog,44.36,380.58,81.27,126.83
000000024567.jpg,hot dog,120.92,385.76,144.73,86.77
000000024567.jpg,hot dog,186.73,436.71,176.19,111.43
000000024567.jpg,hot dog,51.2,468.33,150.59,106.92
000000024567.jpg,hot dog,137.89,527.73,169.37,55.46
000000024567.jpg,hot dog,284.38,522.97,129.88,117.03
000000024567.jpg,hot dog,101.05,582.57,192.54,56.83
000000480936.jpg,chair,56.09,73.11,318.47,523.5
000000480936.jpg,person,62.6,8.53,311.29,631.47
000000480936.jpg,chair,0.0,351.09,46.74,203.41
000000480936.jpg,book,367.14,229.01,107.35,83.21
000000480936.jpg,hot dog,194.47,312.77,39.53,36.46
000000364557.jpg,person,193.26,148.11,59.03,137.3
000000364557.jpg,surfboard,181.42,181.16,52.08,50.98
000000364557.jpg,surfboard,309.45,192.1,26.03,40.77
000000364557.jpg,person,276.65,158.15,39.68,130.58
000000257624.jpg,sports ball,115.14,567.52,104.24,72.48
000000257624.jpg,sports ball,65.12,602.92,104.73,37.08
000000257624.jpg,person,117.93,1.44,261.76,628.49
000000450100.jpg,spoon,151.99,393.8,291.42,238.66
000000450100.jpg,cake,46.12,169.46,284.3,410.85
000000450100.jpg,dining table,0.0,0.0,480.0,453.03
000000450100.jpg,cup,151.27,1.66,328.73,239.38
000000010995.jpg,bed,107.38,212.72,532.62,262.01
000000001993.jpg,bed,258.93,194.91,355.92,219.38
000000001993.jpg,chair,109.22,250.46,118.64,158.18
000000001993.jpg,chair,0.0,298.68,35.15,109.32
000000001993.jpg,dining table,0.04,251.11,154.39,167.89
000000149770.jpg,person,65.0,31.03,81.0,77.5
000000149770.jpg,surfboard,59.5,96.5,84.5,13.5
000000240023.jpg,sports ball,178.38,557.28,25.62,27.28
000000240023.jpg,chair,400.85,95.71,79.15,120.1
000000240023.jpg,person,214.29,142.38,189.84,497.62
000000240023.jpg,person,386.54,1.21,93.14,49.62
000000240023.jpg,person,262.06,0.0,93.42,32.28
000000240023.jpg,person,158.38,0.0,77.91,30.39
000000240023.jpg,tennis racket,146.31,408.77,165.9,55.88
000000240023.jpg,person,130.15,0.22,37.94,24.88
000000240023.jpg,person,67.63,0.0,73.9,25.6
000000292446.jpg,tv,32.7,0.66,77.82,108.95
000000292446.jpg,tv,241.37,107.92,108.31,181.46
000000292446.jpg,person,265.26,188.75,346.74,165.66
000000292446.jpg,person,366.63,109.31,124.92,101.66
000000292446.jpg,person,193.83,62.42,58.29,107.96
000000292446.jpg,person,262.02,82.98,16.9,29.49
000000292446.jpg,pizza,278.77,384.7,135.17,93.07
000000292446.jpg,pizza,75.22,418.06,87.48,73.26
000000292446.jpg,pizza,452.49,361.71,71.49,34.37
000000292446.jpg,tv,144.16,75.01,41.61,70.25
000000292446.jpg,laptop,26.65,37.2,122.48,118.19
000000292446.jpg,person,0.14,107.86,10.8,28.8
000000292446.jpg,pizza,534.91,373.17,62.24,38.41
000000117744.jpg,person,80.72,28.11,157.12,390.63
000000117744.jpg,tennis racket,120.27,362.38,114.54,163.22
000000271402.jpg,person,129.64,95.58,282.35,469.94
000000271402.jpg,person,24.45,63.04,166.83,512.0
000000271402.jpg,tennis racket,192.82,309.38,108.27,226.14
000000122962.jpg,person,203.8,65.22,84.24,135.78
000000122962.jpg,person,242.73,133.19,76.62,113.13
000000122962.jpg,pizza,223.98,270.56,40.3,20.77
000000122962.jpg,pizza,240.61,282.54,25.73,14.5
000000122962.jpg,pizza,252.35,232.34,45.42,25.17
000000122962.jpg,pizza,386.62,143.91,20.82,7.56
000000122962.jpg,cell phone,442.99,9.13,6.67,8.34
000000122962.jpg,person,288.7,288.7,122.91,129.58
000000122962.jpg,person,300.93,92.1,52.51,98.49
000000122962.jpg,person,440.96,211.59,102.89,172.47
000000122962.jpg,person,428.05,0.2,39.83,103.58
000000122962.jpg,person,497.42,65.38,110.96,175.15
000000122962.jpg,person,57.58,290.0,141.33,127.72
000000122962.jpg,person,144.95,179.8,92.51,160.36
000000122962.jpg,person,209.44,12.3,47.41,94.09
000000122962.jpg,person,104.73,0.58,83.59,215.21
000000122962.jpg,person,41.31,0.0,104.69,200.63
000000122962.jpg,pizza,268.24,335.47,23.03,41.81
000000122962.jpg,pizza,328.16,257.88,42.71,14.55
000000122962.jpg,pizza,313.61,206.13,26.86,16.02
000000122962.jpg,pizza,340.68,184.04,30.76,8.96
000000122962.jpg,pizza,399.24,128.83,19.84,7.52
000000122962.jpg,pizza,408.04,168.79,26.0,12.01
000000122962.jpg,pizza,147.06,349.08,64.87,30.59
000000122962.jpg,pizza,318.87,291.52,26.88,16.76
000000122962.jpg,dining table,175.11,303.96,79.29,60.57
000000122962.jpg,person,330.9,19.73,68.42,97.03
000000122962.jpg,pizza,138.09,342.04,50.65,17.6
000000122962.jpg,dining table,132.16,115.64,316.07,300.65
000000122962.jpg,pizza,353,109,129,119
000000122962.jpg,person,1,1,638,372
000000289059.jpg,person,3.25,38.74,390.07,435.57
000000289059.jpg,person,348.7,0.36,173.27,369.15
000000289059.jpg,tennis racket,350.56,278.29,200.63,131.6
000000488166.jpg,dining table,0.0,487.65,361.0,145.25
000000488166.jpg,person,138.07,104.82,221.48,325.03
000000488166.jpg,fork,46.47,562.55,168.45,54.96
000000488166.jpg,pizza,45.06,525.35,170.68,76.86
000000488166.jpg,cup,231.33,421.18,100.35,171.95
000000488166.jpg,sandwich,45.21,529.46,162.94,68.46
000000371042.jpg,person,462.33,183.2,55.51,96.52
000000371042.jpg,tennis racket,511.35,175.03,25.22,11.43
000000371042.jpg,tennis racket,130.82,207.37,30.43,19.59
000000371042.jpg,tennis racket,124.63,222.79,50.07,23.89
000000371042.jpg,backpack,21.93,321.15,46.26,32.27
000000371042.jpg,bottle,65.24,323.64,12.95,32.0
000000371042.jpg,person,51.17,161.25,51.87,102.68
000000371042.jpg,person,85.32,153.08,45.06,165.44
000000371042.jpg,sports ball,586.13,151.18,9.35,5.5
000000406129.jpg,sports ball,253.11,86.18,13.97,14.51
000000406129.jpg,person,163.59,154.5,199.46,437.67
000000406129.jpg,tennis racket,222.08,62.2,51.42,116.5
000000327701.jpg,sports ball,381.04,156.77,18.44,20.13
000000327701.jpg,person,329.16,266.89,154.5,152.59
000000327701.jpg,person,152.2,331.02,63.45,96.98
000000327701.jpg,person,557.76,275.7,15.49,17.5
000000327701.jpg,person,115.42,390.33,40.39,32.7
000000327701.jpg,tennis racket,385.01,209.88,79.03,61.79
000000327701.jpg,cup,142.74,409.86,10.63,13.46
000000327701.jpg,tennis racket,553.27,270.58,5.77,12.62
000000541664.jpg,keyboard,101.12,88.48,353.94,208.99
000000541664.jpg,laptop,80.84,0.97,378.9,297.08
000000575081.jpg,tv,474.02,21.11,165.98,245.65
000000575081.jpg,person,218.78,7.68,103.63,384.78
000000575081.jpg,remote,215.27,0.18,40.15,38.88
000000575081.jpg,remote,114.97,286.38,14.45,11.12
000000458663.jpg,chair,543.82,254.09,63.98,89.57
000000458663.jpg,chair,495.98,238.46,48.49,71.31
000000458663.jpg,chair,604.45,258.81,35.55,90.29
000000458663.jpg,chair,559.31,240.81,49.29,21.07
000000458663.jpg,dining table,498.98,251.44,121.96,74.03
000000458663.jpg,couch,525.84,225.98,44.82,29.66
000000458663.jpg,sink,95.48,294.56,165.48,69.1
000000458663.jpg,umbrella,61.26,136.4,216.33,125.4
000000458663.jpg,cup,572.47,201.76,11.11,11.68
000000458663.jpg,knife,38.3,279.95,11.95,22.22
000000458663.jpg,chair,621.18,246.04,18.82,16.09
000000458663.jpg,scissors,24.23,314.21,28.28,16.61
000000458663.jpg,cup,602.31,201.38,12.15,13.05
000000458663.jpg,cup,596.59,200.11,6.35,11.93
000000458663.jpg,cup,631.25,200.55,8.74,14.43
000000458663.jpg,knife,24.19,306.02,7.31,11.03
000000458663.jpg,knife,24.99,290.2,9.99,20.99
000000458663.jpg,knife,18.16,300.09,6.89,14.61
000000458663.jpg,oven,302.88,257.08,114.94,167.92
000000458663.jpg,chair,527.68,227.57,36.26,31.35
000000458663.jpg,cup,562.06,198.41,11.23,15.76
000000144984.jpg,couch,0.0,318.68,425.98,321.32
000000144984.jpg,person,76.22,175.46,322.16,457.35
000000144984.jpg,remote,89.03,432.63,66.49,59.48
000000144984.jpg,couch,0.0,306.21,145.14,77.77
000000144984.jpg,remote,326.12,387.06,27.54,41.41
000000540962.jpg,tv,394.76,141.94,71.44,76.11
000000540962.jpg,couch,331.73,227.1,140.53,172.9
000000540962.jpg,couch,8.57,219.35,282.65,160.18
000000540962.jpg,chair,185.37,170.02,48.02,50.87
000000074646.jpg,person,188.88,459.49,12.04,38.27
000000074646.jpg,person,79.78,453.71,21.15,45.94
000000074646.jpg,person,393.26,456.24,12.6,22.93
000000074646.jpg,person,387.9,479.88,8.2,9.64
000000074646.jpg,person,373.08,462.14,9.3,28.51
000000074646.jpg,kite,387.33,163.39,23.28,24.69
000000074646.jpg,cup,353.57,595.08,41.3,44.3
000000074646.jpg,person,60.44,477.22,4.74,11.39
000000074646.jpg,person,398.74,475.69,4.49,14.2
000000074646.jpg,person,30.96,477.29,4.44,7.49
000000074646.jpg,person,18.66,478.03,2.13,5.67
000000074646.jpg,person,39.53,477.3,3.03,6.13
000000074646.jpg,chair,207.18,474.21,21.4,26.81
000000007784.jpg,kite,93.96,86.13,240.41,220.09
000000022705.jpg,bottle,81.67,212.76,24.1,65.6
000000022705.jpg,refrigerator,136.63,47.56,256.0,499.05
000000022705.jpg,person,143.5,83.4,219.55,525.2
000000022705.jpg,wine glass,179.41,210.82,25.14,82.36
000000022705.jpg,bowl,23.29,256.96,31.58,23.95
000000187734.jpg,sports ball,516.02,292.71,8.93,9.96
000000187734.jpg,sports ball,525.54,303.34,8.98,10.94
000000187734.jpg,sports ball,514.67,302.43,10.26,9.99
000000187734.jpg,sports ball,528.51,284.87,9.41,9.69
000000187734.jpg,sports ball,504.86,307.46,11.35,10.01
000000187734.jpg,person,110.18,139.7,94.42,268.46
000000187734.jpg,person,40.55,107.35,92.1,345.73
000000187734.jpg,person,158.56,116.49,55.01,160.72
000000187734.jpg,person,1.55,109.35,49.88,126.01
000000187734.jpg,person,208.44,239.8,70.98,72.08
000000187734.jpg,person,88.01,125.41,28.85,127.23
000000187734.jpg,person,14.21,140.06,42.26,240.39
000000187734.jpg,sports ball,529.37,273.4,10.03,11.56
000000187734.jpg,sports ball,525.3,275.4,4.79,10.38
000000187734.jpg,sports ball,524.69,294.63,9.93,9.41
000000187734.jpg,sports ball,502.59,289.53,9.8,9.09
000000187734.jpg,sports ball,493.18,281.84,11.73,13.04
000000187734.jpg,sports ball,521.14,285.14,8.26,9.48
000000187734.jpg,tennis racket,126.49,215.77,62.93,49.65
000000187734.jpg,tennis racket,195.37,274.47,29.93,32.68
000000187734.jpg,person,0.0,129.02,15.15,71.41
000000187734.jpg,person,269.54,233.39,62.19,68.2
000000187734.jpg,person,106.63,137.47,13.47,35.26
000000187734.jpg,sports ball,506.24,274.37,9.08,8.65
000000187734.jpg,chair,411.38,83.67,43.8,36.44
000000187734.jpg,sports ball,516.82,311.66,6.74,7.39
000000187734.jpg,sports ball,487,270,57,53
000000546717.jpg,couch,6.88,52.3,452.82,372.99
000000546717.jpg,person,24.45,74.55,356.67,556.58
000000546717.jpg,potted plant,356.51,4.43,114.49,168.95
000000546717.jpg,laptop,182.18,345.89,286.18,269.13
000000546717.jpg,mouse,140.89,497.38,47.91,57.41
000000546717.jpg,cup,445.13,317.7,20.48,77.14
000000294162.jpg,laptop,48.68,74.59,342.19,380.85
000000294162.jpg,mouse,337.18,415.5,130.1,118.75
000000492110.jpg,cell phone,334.88,360.79,94.04,45.63
000000492110.jpg,chair,31.26,177.33,47.43,52.54
000000492110.jpg,person,251.57,4.1,295.92,419.29
000000492110.jpg,person,51.82,104.59,104.59,156.41
000000492110.jpg,person,42.31,114.57,30.2,47.3
000000492110.jpg,cup,161.2,368.2,110.35,57.57
000000492110.jpg,laptop,70.05,207.26,273.47,192.87
000000492110.jpg,chair,234.13,189.03,64.29,90.2
000000492110.jpg,chair,116.69,185.09,102.23,81.09
000000492110.jpg,chair,0.0,204.05,51.15,113.42
000000492110.jpg,dining table,155.26,174.12,140.32,19.45
000000492110.jpg,dining table,270.07,179.67,354.35,45.48
000000492110.jpg,dining table,124.95,164.16,74.21,22.02
000000492110.jpg,dining table,18.51,160.84,39.58,20.27
000000492110.jpg,chair,507.75,264.33,81.86,154.87
000000477805.jpg,person,383.78,12.06,201.19,374.37
000000477805.jpg,person,163.04,308.33,62.11,45.47
000000477805.jpg,laptop,70.98,227.36,179.67,179.68
000000160556.jpg,person,453.97,76.94,184.66,346.25
000000160556.jpg,cell phone,564.29,141.62,38.45,43.74
000000160556.jpg,keyboard,346.45,272.46,115.85,57.24
000000160556.jpg,microwave,0.96,106.76,348.17,269.3
000000160556.jpg,teddy bear,13.66,57.19,83.08,67.14
000000160556.jpg,laptop,439.0,243.08,34.88,28.79
000000160556.jpg,teddy bear,181.75,107.65,34.25,29.89
000000160556.jpg,tv,279.48,133.92,126.16,129.49
000000160556.jpg,cell phone,395.03,245.24,18.96,40.44
000000462643.jpg,cell phone,20.13,41.71,281.89,497.62
000000462643.jpg,person,0.0,87.83,392.63,547.95
000000554838.jpg,refrigerator,70.16,379.56,363.67,253.42
000000554838.jpg,bottle,80.29,304.25,55.25,82.88
000000554838.jpg,bottle,308.11,301.14,53.99,81.75
000000505789.jpg,clock,272.72,61.59,27.62,37.89
000000505789.jpg,person,118.13,345.93,72.73,238.04
000000505789.jpg,person,181.21,377.81,110.75,251.68
000000505789.jpg,person,200.24,363.35,19.63,29.93
000000505789.jpg,person,258.84,367.95,38.47,127.71
000000505789.jpg,person,175.33,373.61,27.04,40.23
000000505789.jpg,person,316.37,378.81,29.43,92.02
000000505789.jpg,handbag,284.42,398.29,14.72,29.95
000000505789.jpg,potted plant,354.46,477.06,125.54,162.94
000000505789.jpg,person,334.93,363.78,43.44,146.44
000000505789.jpg,person,321.1,390.14,18.37,49.07
000000243034.jpg,clock,189.31,242.49,43.76,38.62
000000243034.jpg,person,119.73,547.57,20.2,29.89
000000243034.jpg,person,106.88,536.18,5.47,21.49
000000243034.jpg,person,126.9,537.7,9.63,12.36
000000243034.jpg,person,78.33,566.36,29.43,28.06
000000243034.jpg,person,292.07,547.55,18.53,32.49
000000243034.jpg,person,285.6,532.31,6.21,24.66
000000243034.jpg,person,400.44,530.57,7.0,18.4
000000243034.jpg,person,34.27,542.23,7.67,18.18
000000243034.jpg,person,20.06,536.16,10.17,23.53
000000243034.jpg,person,101.6,536.69,5.76,19.53
000000058655.jpg,clock,225.13,133.38,124.73,67.32
000000265518.jpg,cup,56.66,42.98,163.68,152.84
000000265518.jpg,fork,100.3,405.48,288.12,152.58
000000265518.jpg,sandwich,251.16,185.98,211.42,189.17
000000265518.jpg,broccoli,378.04,253.75,42.88,29.46
000000265518.jpg,broccoli,368.25,216.17,31.38,32.81
000000066706.jpg,person,359.32,292.88,111.67,66.54
000000066706.jpg,person,357.29,58.71,139.7,438.33
000000066706.jpg,cup,260.53,462.77,170.06,133.68
000000066706.jpg,banana,118.3,259.24,119.65,93.61
000000066706.jpg,banana,162.72,389.12,54.59,47.4
000000066706.jpg,banana,153.61,434.84,59.64,45.81
000000066706.jpg,banana,116.16,354.66,61.65,108.29
000000066706.jpg,person,522.9,473.17,89.1,70.95
